Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1609142160000,0.00001633,0.00001634,0.00001633,0.00001634,48.00000000,1609142219999,0.00078431,2,48.00000000,0.00078431,0
1609142220000,0.00001634,0.00001634,0.00001634,0.00001634,0.00000000,1609142279999,0.00000000,0,0.00000000,0.00000000,0
1609142280000,0.00001634,0.00001634,0.00001634,0.00001634,0.00000000,1609142339999,0.00000000,0,0.00000000,0.00000000,0
1609142340000,0.00001634,0.00001634,0.00001634,0.00001634,0.00000000,1609142399999,0.00000000,0,0.00000000,0.00000000,0
1609142400000,0.00001632,0.00001632,0.00001618,0.00001618,574.00000000,1609142459999,0.00930580,2,132.00000000,0.00215424,0
1609142460000,0.00001618,0.00001618,0.00001618,0.00001618,0.00000000,1609142519999,0.00000000,0,0.00000000,0.00000000,0
1609142520000,0.00001618,0.00001618,0.00001618,0.00001618,0.00000000,1609142579999,0.00000000,0,0.00000000,0.00000000,0
1609142580000,0.00001618,0.00001618,0.00001610,0.00001610,239.00000000,1609142639999,0.00386254,5,0.00000000,0.00000000,0
1609142640000,0.00001603,0.00001610,0.00001593,0.00001600,1818.00000000,1609142699999,0.02907706,8,222.00000000,0.00355988,0
1609142700000,0.00001596,0.00001596,0.00001590,0.00001590,21840.00000000,1609142759999,0.34753532,10,6944.00000000,0.11040960,0
1609142760000,0.00001594,0.00001594,0.00001594,0.00001594,442.00000000,1609142819999,0.00704548,11,442.00000000,0.00704548,0
1609142820000,0.00001594,0.00001594,0.00001594,0.00001594,0.00000000,1609142879999,0.00000000,0,0.00000000,0.00000000,0
1609142880000,0.00001594,0.00001594,0.00001594,0.00001594,0.00000000,1609142939999,0.00000000,0,0.00000000,0.00000000,0
1609142940000,0.00001595,0.00001595,0.00001592,0.00001592,190.00000000,1609142999999,0.00303029,2,183.00000000,0.00291885,0
1609143000000,0.00001589,0.00001589,0.00001589,0.00001589,42.00000000,1609143059999,0.00066738,1,0.00000000,0.00000000,0
1609143060000,0.00001589,0.00001589,0.00001589,0.00001589,0.00000000,1609143119999,0.00000000,0,0.00000000,0.00000000,0
1609143120000,0.00001589,0.00001589,0.00001589,0.00001589,0.00000000,1609143179999,0.00000000,0,0.00000000,0.00000000,0
1609143180000,0.00001589,0.00001589,0.00001589,0.00001589,0.00000000,1609143239999,0.00000000,0,0.00000000,0.00000000,0
1609143240000,0.00001589,0.00001589,0.00001589,0.00001589,0.00000000,1609143299999,0.00000000,0,0.00000000,0.00000000,0
1609143300000,0.00001595,0.00001595,0.00001595,0.00001595,41.00000000,1609143359999,0.00065395,1,41.00000000,0.00065395,0
1609143360000,0.00001595,0.00001595,0.00001595,0.00001595,0.00000000,1609143419999,0.00000000,0,0.00000000,0.00000000,0
1609143420000,0.00001595,0.00001595,0.00001595,0.00001595,0.00000000,1609143479999,0.00000000,0,0.00000000,0.00000000,0
1609143480000,0.00001595,0.00001595,0.00001595,0.00001595,0.00000000,1609143539999,0.00000000,0,0.00000000,0.00000000,0
1609143540000,0.00001595,0.00001595,0.00001595,0.00001595,0.00000000,1609143599999,0.00000000,0,0.00000000,0.00000000,0
1609143600000,0.00001595,0.00001595,0.00001595,0.00001595,0.00000000,1609143659999,0.00000000,0,0.00000000,0.00000000,0
1609143660000,0.00001595,0.00001595,0.00001595,0.00001595,0.00000000,1609143719999,0.00000000,0,0.00000000,0.00000000,0
1609143720000,0.00001595,0.00001595,0.00001595,0.00001595,0.00000000,1609143779999,0.00000000,0,0.00000000,0.00000000,0
1609143780000,0.00001595,0.00001595,0.00001595,0.00001595,0.00000000,1609143839999,0.00000000,0,0.00000000,0.00000000,0
1609143840000,0.00001594,0.00001594,0.00001594,0.00001594,7.00000000,1609143899999,0.00011158,1,7.00000000,0.00011158,0
1609143900000,0.00001594,0.00001594,0.00001594,0.00001594,0.00000000,1609143959999,0.00000000,0,0.00000000,0.00000000,0
1609143960000,0.00001594,0.00001594,0.00001594,0.00001594,0.00000000,1609144019999,0.00000000,0,0.00000000,0.00000000,0
1609144020000,0.00001594,0.00001594,0.00001594,0.00001594,0.00000000,1609144079999,0.00000000,0,0.00000000,0.00000000,0
1609144080000,0.00001594,0.00001594,0.00001594,0.00001594,51.00000000,1609144139999,0.00081294,1,51.00000000,0.00081294,0
1609144140000,0.00001594,0.00001594,0.00001594,0.00001594,0.00000000,1609144199999,0.00000000,0,0.00000000,0.00000000,0
1609144200000,0.00001594,0.00001594,0.00001594,0.00001594,0.00000000,1609144259999,0.00000000,0,0.00000000,0.00000000,0
1609144260000,0.00001594,0.00001594,0.00001594,0.00001594,0.00000000,1609144319999,0.00000000,0,0.00000000,0.00000000,0
1609144320000,0.00001594,0.00001594,0.00001591,0.00001591,205.00000000,1609144379999,0.00326332,8,50.00000000,0.00079700,0
1609144380000,0.00001591,0.00001591,0.00001591,0.00001591,405.00000000,1609144439999,0.00644355,2,0.00000000,0.00000000,0
1609144440000,0.00001591,0.00001591,0.00001591,0.00001591,34.00000000,1609144499999,0.00054094,2,0.00000000,0.00000000,0
1609144500000,0.00001594,0.00001594,0.00001594,0.00001594,74.00000000,1609144559999,0.00117956,1,74.00000000,0.00117956,0
1609144560000,0.00001593,0.00001593,0.00001591,0.00001591,167.00000000,1609144619999,0.00265915,5,109.00000000,0.00173637,0
1609144620000,0.00001593,0.00001593,0.00001593,0.00001593,16.00000000,1609144679999,0.00025488,1,16.00000000,0.00025488,0
1609144680000,0.00001593,0.00001593,0.00001593,0.00001593,140.00000000,1609144739999,0.00223020,5,140.00000000,0.00223020,0
1609144740000,0.00001591,0.00001591,0.00001591,0.00001591,270.00000000,1609144799999,0.00429570,1,0.00000000,0.00000000,0
1609144800000,0.00001591,0.00001591,0.00001591,0.00001591,0.00000000,1609144859999,0.00000000,0,0.00000000,0.00000000,0
1609144860000,0.00001591,0.00001591,0.00001591,0.00001591,0.00000000,1609144919999,0.00000000,0,0.00000000,0.00000000,0
1609144920000,0.00001593,0.00001593,0.00001593,0.00001593,46.00000000,1609144979999,0.00073278,1,46.00000000,0.00073278,0
1609144980000,0.00001593,0.00001593,0.00001593,0.00001593,0.00000000,1609145039999,0.00000000,0,0.00000000,0.00000000,0
1609145040000,0.00001593,0.00001593,0.00001593,0.00001593,0.00000000,1609145099999,0.00000000,0,0.00000000,0.00000000,0
1609145100000,0.00001591,0.00001594,0.00001591,0.00001594,1611.00000000,1609145159999,0.02563879,3,366.00000000,0.00583084,0
1609145160000,0.00001594,0.00001594,0.00001594,0.00001594,0.00000000,1609145219999,0.00000000,0,0.00000000,0.00000000,0
1609145220000,0.00001594,0.00001594,0.00001594,0.00001594,0.00000000,1609145279999,0.00000000,0,0.00000000,0.00000000,0
1609145280000,0.00001594,0.00001594,0.00001594,0.00001594,0.00000000,1609145339999,0.00000000,0,0.00000000,0.00000000,0
1609145340000,0.00001594,0.00001594,0.00001594,0.00001594,87.00000000,1609145399999,0.00138678,2,87.00000000,0.00138678,0
1609145400000,0.00001591,0.00001591,0.00001591,0.00001591,87.00000000,1609145459999,0.00138417,2,0.00000000,0.00000000,0
1609145460000,0.00001591,0.00001591,0.00001591,0.00001591,0.00000000,1609145519999,0.00000000,0,0.00000000,0.00000000,0
1609145520000,0.00001591,0.00001591,0.00001591,0.00001591,0.00000000,1609145579999,0.00000000,0,0.00000000,0.00000000,0
1609145580000,0.00001591,0.00001591,0.00001591,0.00001591,669.00000000,1609145639999,0.01064379,1,0.00000000,0.00000000,0
1609145640000,0.00001594,0.00001598,0.00001594,0.00001598,230.00000000,1609145699999,0.00366788,8,230.00000000,0.00366788,0
1609145700000,0.00001600,0.00001600,0.00001600,0.00001600,46.00000000,1609145759999,0.00073600,1,46.00000000,0.00073600,0
1609145760000,0.00001598,0.00001600,0.00001598,0.00001600,113.00000000,1609145819999,0.00180730,2,78.00000000,0.00124800,0
1609145820000,0.00001600,0.00001600,0.00001600,0.00001600,0.00000000,1609145879999,0.00000000,0,0.00000000,0.00000000,0
1609145880000,0.00001599,0.00001600,0.00001598,0.00001600,163.00000000,1609145939999,0.00260640,8,7.00000000,0.00011200,0
1609145940000,0.00001602,0.00001602,0.00001602,0.00001602,91.00000000,1609145999999,0.00145782,2,0.00000000,0.00000000,0
1609146000000,0.00001605,0.00001605,0.00001605,0.00001605,172.00000000,1609146059999,0.00276060,1,0.00000000,0.00000000,0
1609146060000,0.00001610,0.00001610,0.00001610,0.00001610,23.00000000,1609146119999,0.00037030,2,7.00000000,0.00011270,0
1609146120000,0.00001608,0.00001608,0.00001608,0.00001608,15.00000000,1609146179999,0.00024120,1,0.00000000,0.00000000,0
1609146180000,0.00001608,0.00001608,0.00001608,0.00001608,0.00000000,1609146239999,0.00000000,0,0.00000000,0.00000000,0
1609146240000,0.00001608,0.00001608,0.00001608,0.00001608,0.00000000,1609146299999,0.00000000,0,0.00000000,0.00000000,0
1609146300000,0.00001608,0.00001608,0.00001608,0.00001608,0.00000000,1609146359999,0.00000000,0,0.00000000,0.00000000,0
1609146360000,0.00001608,0.00001608,0.00001608,0.00001608,0.00000000,1609146419999,0.00000000,0,0.00000000,0.00000000,0
1609146420000,0.00001608,0.00001608,0.00001608,0.00001608,0.00000000,1609146479999,0.00000000,0,0.00000000,0.00000000,0
1609146480000,0.00001608,0.00001608,0.00001608,0.00001608,0.00000000,1609146539999,0.00000000,0,0.00000000,0.00000000,0
1609146540000,0.00001627,0.00001638,0.00001625,0.00001638,8974.00000000,1609146599999,0.14668384,22,6692.00000000,0.10941806,0
1609146600000,0.00001639,0.00001644,0.00001639,0.00001644,6231.00000000,1609146659999,0.10242608,7,3384.00000000,0.05562140,0
1609146660000,0.00001642,0.00001642,0.00001642,0.00001642,7.00000000,1609146719999,0.00011494,1,7.00000000,0.00011494,0
1609146720000,0.00001646,0.00001646,0.00001646,0.00001646,378.00000000,1609146779999,0.00622188,3,38.00000000,0.00062548,0
1609146780000,0.00001649,0.00001654,0.00001637,0.00001654,4448.00000000,1609146839999,0.07336840,9,4378.00000000,0.07222146,0
1609146840000,0.00001654,0.00001654,0.00001654,0.00001654,74.00000000,1609146899999,0.00122396,1,74.00000000,0.00122396,0
1609146900000,0.00001654,0.00001654,0.00001654,0.00001654,0.00000000,1609146959999,0.00000000,0,0.00000000,0.00000000,0
1609146960000,0.00001654,0.00001669,0.00001654,0.00001669,1470.00000000,1609147019999,0.02449614,13,1470.00000000,0.02449614,0
1609147020000,0.00001644,0.00001669,0.00001644,0.00001644,1570.00000000,1609147079999,0.02595460,19,962.00000000,0.01592444,0
1609147080000,0.00001645,0.00001645,0.00001645,0.00001645,77.00000000,1609147139999,0.00126665,2,0.00000000,0.00000000,0
1609147140000,0.00001645,0.00001645,0.00001645,0.00001645,231.00000000,1609147199999,0.00379995,3,231.00000000,0.00379995,0
1609147200000,0.00001645,0.00001645,0.00001645,0.00001645,119.00000000,1609147259999,0.00195755,3,119.00000000,0.00195755,0
1609147260000,0.00001645,0.00001645,0.00001645,0.00001645,0.00000000,1609147319999,0.00000000,0,0.00000000,0.00000000,0
1609147320000,0.00001647,0.00001659,0.00001647,0.00001659,130.00000000,1609147379999,0.00214626,3,43.00000000,0.00071337,0
1609147380000,0.00001659,0.00001659,0.00001659,0.00001659,0.00000000,1609147439999,0.00000000,0,0.00000000,0.00000000,0
1609147440000,0.00001659,0.00001659,0.00001659,0.00001659,0.00000000,1609147499999,0.00000000,0,0.00000000,0.00000000,0
1609147500000,0.00001659,0.00001659,0.00001659,0.00001659,0.00000000,1609147559999,0.00000000,0,0.00000000,0.00000000,0
1609147560000,0.00001659,0.00001659,0.00001659,0.00001659,0.00000000,1609147619999,0.00000000,0,0.00000000,0.00000000,0
1609147620000,0.00001659,0.00001659,0.00001659,0.00001659,0.00000000,1609147679999,0.00000000,0,0.00000000,0.00000000,0
1609147680000,0.00001659,0.00001659,0.00001659,0.00001659,0.00000000,1609147739999,0.00000000,0,0.00000000,0.00000000,0
1609147740000,0.00001648,0.00001649,0.00001646,0.00001646,1063.00000000,1609147799999,0.01750082,18,44.00000000,0.00072519,0
1609147800000,0.00001645,0.00001645,0.00001645,0.00001645,230.00000000,1609147859999,0.00378350,2,0.00000000,0.00000000,0
1609147860000,0.00001645,0.00001645,0.00001645,0.00001645,0.00000000,1609147919999,0.00000000,0,0.00000000,0.00000000,0
1609147920000,0.00001645,0.00001645,0.00001645,0.00001645,0.00000000,1609147979999,0.00000000,0,0.00000000,0.00000000,0
1609147980000,0.00001645,0.00001645,0.00001645,0.00001645,0.00000000,1609148039999,0.00000000,0,0.00000000,0.00000000,0
1609148040000,0.00001645,0.00001645,0.00001645,0.00001645,0.00000000,1609148099999,0.00000000,0,0.00000000,0.00000000,0
1609148100000,0.00001646,0.00001646,0.00001631,0.00001631,1202.00000000,1609148159999,0.01966448,5,0.00000000,0.00000000,0
1609148160000,0.00001631,0.00001631,0.00001631,0.00001631,0.00000000,1609148219999,0.00000000,0,0.00000000,0.00000000,0
1609148220000,0.00001631,0.00001631,0.00001631,0.00001631,0.00000000,1609148279999,0.00000000,0,0.00000000,0.00000000,0
1609148280000,0.00001631,0.00001631,0.00001631,0.00001631,0.00000000,1609148339999,0.00000000,0,0.00000000,0.00000000,0
1609148340000,0.00001631,0.00001631,0.00001631,0.00001631,0.00000000,1609148399999,0.00000000,0,0.00000000,0.00000000,0
1609148400000,0.00001631,0.00001631,0.00001631,0.00001631,0.00000000,1609148459999,0.00000000,0,0.00000000,0.00000000,0
1609148460000,0.00001631,0.00001631,0.00001631,0.00001631,0.00000000,1609148519999,0.00000000,0,0.00000000,0.00000000,0
1609148520000,0.00001631,0.00001631,0.00001631,0.00001631,0.00000000,1609148579999,0.00000000,0,0.00000000,0.00000000,0
1609148580000,0.00001631,0.00001631,0.00001631,0.00001631,0.00000000,1609148639999,0.00000000,0,0.00000000,0.00000000,0
1609148640000,0.00001631,0.00001631,0.00001631,0.00001631,0.00000000,1609148699999,0.00000000,0,0.00000000,0.00000000,0
1609148700000,0.00001638,0.00001638,0.00001600,0.00001623,3865.00000000,1609148759999,0.06266133,34,118.00000000,0.00191510,0
1609148760000,0.00001623,0.00001631,0.00001623,0.00001631,28.00000000,1609148819999,0.00045567,5,28.00000000,0.00045567,0
1609148820000,0.00001629,0.00001636,0.00001627,0.00001636,136.00000000,1609148879999,0.00221794,4,16.00000000,0.00026113,0
1609148880000,0.00001636,0.00001636,0.00001636,0.00001636,0.00000000,1609148939999,0.00000000,0,0.00000000,0.00000000,0
1609148940000,0.00001637,0.00001641,0.00001627,0.00001627,1384.00000000,1609148999999,0.02262362,4,221.00000000,0.00362419,0
1609149000000,0.00001627,0.00001627,0.00001627,0.00001627,0.00000000,1609149059999,0.00000000,0,0.00000000,0.00000000,0
1609149060000,0.00001627,0.00001627,0.00001627,0.00001627,0.00000000,1609149119999,0.00000000,0,0.00000000,0.00000000,0
1609149120000,0.00001627,0.00001627,0.00001627,0.00001627,0.00000000,1609149179999,0.00000000,0,0.00000000,0.00000000,0
1609149180000,0.00001627,0.00001627,0.00001627,0.00001627,0.00000000,1609149239999,0.00000000,0,0.00000000,0.00000000,0
1609149240000,0.00001627,0.00001627,0.00001627,0.00001627,0.00000000,1609149299999,0.00000000,0,0.00000000,0.00000000,0
1609149300000,0.00001627,0.00001627,0.00001627,0.00001627,0.00000000,1609149359999,0.00000000,0,0.00000000,0.00000000,0
1609149360000,0.00001627,0.00001627,0.00001627,0.00001627,0.00000000,1609149419999,0.00000000,0,0.00000000,0.00000000,0
1609149420000,0.00001627,0.00001627,0.00001627,0.00001627,0.00000000,1609149479999,0.00000000,0,0.00000000,0.00000000,0
1609149480000,0.00001642,0.00001642,0.00001642,0.00001642,4.00000000,1609149539999,0.00006568,2,4.00000000,0.00006568,0
1609149540000,0.00001642,0.00001642,0.00001642,0.00001642,0.00000000,1609149599999,0.00000000,0,0.00000000,0.00000000,0
1609149600000,0.00001642,0.00001642,0.00001642,0.00001642,0.00000000,1609149659999,0.00000000,0,0.00000000,0.00000000,0
1609149660000,0.00001642,0.00001642,0.00001642,0.00001642,0.00000000,1609149719999,0.00000000,0,0.00000000,0.00000000,0
1609149720000,0.00001642,0.00001642,0.00001642,0.00001642,0.00000000,1609149779999,0.00000000,0,0.00000000,0.00000000,0
1609149780000,0.00001642,0.00001642,0.00001642,0.00001642,0.00000000,1609149839999,0.00000000,0,0.00000000,0.00000000,0
1609149840000,0.00001642,0.00001642,0.00001642,0.00001642,0.00000000,1609149899999,0.00000000,0,0.00000000,0.00000000,0
1609149900000,0.00001642,0.00001642,0.00001642,0.00001642,0.00000000,1609149959999,0.00000000,0,0.00000000,0.00000000,0
1609149960000,0.00001642,0.00001642,0.00001642,0.00001642,125.00000000,1609150019999,0.00205250,1,125.00000000,0.00205250,0
1609150020000,0.00001642,0.00001642,0.00001639,0.00001639,196.00000000,1609150079999,0.00321610,4,122.00000000,0.00200324,0
1609150080000,0.00001641,0.00001641,0.00001627,0.00001627,1835.00000000,1609150139999,0.02996083,12,13.00000000,0.00021333,0
1609150140000,0.00001627,0.00001627,0.00001627,0.00001627,0.00000000,1609150199999,0.00000000,0,0.00000000,0.00000000,0
1609150200000,0.00001627,0.00001627,0.00001627,0.00001627,0.00000000,1609150259999,0.00000000,0,0.00000000,0.00000000,0
1609150260000,0.00001641,0.00001641,0.00001641,0.00001641,10.00000000,1609150319999,0.00016410,1,10.00000000,0.00016410,0
1609150320000,0.00001645,0.00001645,0.00001645,0.00001645,70.00000000,1609150379999,0.00115150,1,70.00000000,0.00115150,0
1609150380000,0.00001645,0.00001645,0.00001645,0.00001645,0.00000000,1609150439999,0.00000000,0,0.00000000,0.00000000,0
1609150440000,0.00001645,0.00001645,0.00001645,0.00001645,0.00000000,1609150499999,0.00000000,0,0.00000000,0.00000000,0
1609150500000,0.00001645,0.00001645,0.00001645,0.00001645,0.00000000,1609150559999,0.00000000,0,0.00000000,0.00000000,0
1609150560000,0.00001645,0.00001645,0.00001645,0.00001645,0.00000000,1609150619999,0.00000000,0,0.00000000,0.00000000,0
1609150620000,0.00001645,0.00001645,0.00001645,0.00001645,0.00000000,1609150679999,0.00000000,0,0.00000000,0.00000000,0
1609150680000,0.00001645,0.00001645,0.00001645,0.00001645,0.00000000,1609150739999,0.00000000,0,0.00000000,0.00000000,0
1609150740000,0.00001645,0.00001645,0.00001645,0.00001645,0.00000000,1609150799999,0.00000000,0,0.00000000,0.00000000,0
1609150800000,0.00001645,0.00001645,0.00001645,0.00001645,0.00000000,1609150859999,0.00000000,0,0.00000000,0.00000000,0
1609150860000,0.00001644,0.00001644,0.00001644,0.00001644,100.00000000,1609150919999,0.00164400,1,100.00000000,0.00164400,0
1609150920000,0.00001645,0.00001646,0.00001645,0.00001646,224.00000000,1609150979999,0.00368697,3,224.00000000,0.00368697,0
1609150980000,0.00001646,0.00001646,0.00001646,0.00001646,36.00000000,1609151039999,0.00059256,1,0.00000000,0.00000000,0
1609151040000,0.00001646,0.00001646,0.00001646,0.00001646,0.00000000,1609151099999,0.00000000,0,0.00000000,0.00000000,0
1609151100000,0.00001646,0.00001646,0.00001646,0.00001646,0.00000000,1609151159999,0.00000000,0,0.00000000,0.00000000,0
1609151160000,0.00001646,0.00001646,0.00001646,0.00001646,0.00000000,1609151219999,0.00000000,0,0.00000000,0.00000000,0
1609151220000,0.00001646,0.00001646,0.00001646,0.00001646,0.00000000,1609151279999,0.00000000,0,0.00000000,0.00000000,0
1609151280000,0.00001646,0.00001646,0.00001646,0.00001646,0.00000000,1609151339999,0.00000000,0,0.00000000,0.00000000,0
1609151340000,0.00001646,0.00001646,0.00001646,0.00001646,0.00000000,1609151399999,0.00000000,0,0.00000000,0.00000000,0
1609151400000,0.00001646,0.00001646,0.00001646,0.00001646,0.00000000,1609151459999,0.00000000,0,0.00000000,0.00000000,0
1609151460000,0.00001646,0.00001646,0.00001646,0.00001646,0.00000000,1609151519999,0.00000000,0,0.00000000,0.00000000,0
1609151520000,0.00001646,0.00001646,0.00001646,0.00001646,0.00000000,1609151579999,0.00000000,0,0.00000000,0.00000000,0
1609151580000,0.00001646,0.00001646,0.00001646,0.00001646,0.00000000,1609151639999,0.00000000,0,0.00000000,0.00000000,0
1609151640000,0.00001646,0.00001646,0.00001646,0.00001646,0.00000000,1609151699999,0.00000000,0,0.00000000,0.00000000,0
1609151700000,0.00001646,0.00001646,0.00001646,0.00001646,0.00000000,1609151759999,0.00000000,0,0.00000000,0.00000000,0
1609151760000,0.00001646,0.00001646,0.00001646,0.00001646,0.00000000,1609151819999,0.00000000,0,0.00000000,0.00000000,0
1609151820000,0.00001632,0.00001632,0.00001632,0.00001632,92.00000000,1609151879999,0.00150144,1,0.00000000,0.00000000,0
1609151880000,0.00001634,0.00001634,0.00001634,0.00001634,140.00000000,1609151939999,0.00228760,1,0.00000000,0.00000000,0
1609151940000,0.00001634,0.00001634,0.00001634,0.00001634,0.00000000,1609151999999,0.00000000,0,0.00000000,0.00000000,0
1609152000000,0.00001634,0.00001634,0.00001634,0.00001634,96.00000000,1609152059999,0.00156864,2,0.00000000,0.00000000,0
1609152060000,0.00001634,0.00001634,0.00001634,0.00001634,10.00000000,1609152119999,0.00016340,1,0.00000000,0.00000000,0
1609152120000,0.00001634,0.00001634,0.00001634,0.00001634,16.00000000,1609152179999,0.00026144,1,0.00000000,0.00000000,0
1609152180000,0.00001635,0.00001635,0.00001633,0.00001633,1094.00000000,1609152239999,0.01787477,8,28.00000000,0.00045752,0
1609152240000,0.00001633,0.00001633,0.00001633,0.00001633,370.00000000,1609152299999,0.00604210,1,0.00000000,0.00000000,0
1609152300000,0.00001633,0.00001644,0.00001625,0.00001625,942.00000000,1609152359999,0.01542663,12,642.00000000,0.01054154,0
1609152360000,0.00001625,0.00001629,0.00001623,0.00001623,1500.00000000,1609152419999,0.02437754,6,0.00000000,0.00000000,0
1609152420000,0.00001623,0.00001623,0.00001623,0.00001623,0.00000000,1609152479999,0.00000000,0,0.00000000,0.00000000,0
1609152480000,0.00001624,0.00001624,0.00001623,0.00001623,500.00000000,1609152539999,0.00811562,2,0.00000000,0.00000000,0
1609152540000,0.00001623,0.00001623,0.00001623,0.00001623,0.00000000,1609152599999,0.00000000,0,0.00000000,0.00000000,0
1609152600000,0.00001623,0.00001623,0.00001623,0.00001623,0.00000000,1609152659999,0.00000000,0,0.00000000,0.00000000,0
1609152660000,0.00001623,0.00001623,0.00001623,0.00001623,0.00000000,1609152719999,0.00000000,0,0.00000000,0.00000000,0
1609152720000,0.00001627,0.00001627,0.00001622,0.00001622,3893.00000000,1609152779999,0.06324471,7,2025.00000000,0.03286568,0
1609152780000,0.00001622,0.00001622,0.00001622,0.00001622,0.00000000,1609152839999,0.00000000,0,0.00000000,0.00000000,0
1609152840000,0.00001622,0.00001622,0.00001622,0.00001622,0.00000000,1609152899999,0.00000000,0,0.00000000,0.00000000,0
1609152900000,0.00001621,0.00001621,0.00001621,0.00001621,88.00000000,1609152959999,0.00142648,2,88.00000000,0.00142648,0
1609152960000,0.00001621,0.00001621,0.00001621,0.00001621,0.00000000,1609153019999,0.00000000,0,0.00000000,0.00000000,0
1609153020000,0.00001621,0.00001621,0.00001621,0.00001621,0.00000000,1609153079999,0.00000000,0,0.00000000,0.00000000,0
1609153080000,0.00001621,0.00001621,0.00001621,0.00001621,0.00000000,1609153139999,0.00000000,0,0.00000000,0.00000000,0
1609153140000,0.00001621,0.00001621,0.00001621,0.00001621,0.00000000,1609153199999,0.00000000,0,0.00000000,0.00000000,0
1609153200000,0.00001621,0.00001621,0.00001621,0.00001621,0.00000000,1609153259999,0.00000000,0,0.00000000,0.00000000,0
1609153260000,0.00001621,0.00001621,0.00001621,0.00001621,0.00000000,1609153319999,0.00000000,0,0.00000000,0.00000000,0
1609153320000,0.00001621,0.00001621,0.00001621,0.00001621,0.00000000,1609153379999,0.00000000,0,0.00000000,0.00000000,0
1609153380000,0.00001621,0.00001621,0.00001621,0.00001621,0.00000000,1609153439999,0.00000000,0,0.00000000,0.00000000,0
1609153440000,0.00001621,0.00001621,0.00001621,0.00001621,0.00000000,1609153499999,0.00000000,0,0.00000000,0.00000000,0
1609153500000,0.00001621,0.00001621,0.00001621,0.00001621,0.00000000,1609153559999,0.00000000,0,0.00000000,0.00000000,0
1609153560000,0.00001621,0.00001621,0.00001621,0.00001621,0.00000000,1609153619999,0.00000000,0,0.00000000,0.00000000,0
1609153620000,0.00001619,0.00001619,0.00001619,0.00001619,194.00000000,1609153679999,0.00314086,3,194.00000000,0.00314086,0
1609153680000,0.00001619,0.00001619,0.00001619,0.00001619,0.00000000,1609153739999,0.00000000,0,0.00000000,0.00000000,0
1609153740000,0.00001619,0.00001619,0.00001619,0.00001619,0.00000000,1609153799999,0.00000000,0,0.00000000,0.00000000,0
1609153800000,0.00001619,0.00001619,0.00001619,0.00001619,0.00000000,1609153859999,0.00000000,0,0.00000000,0.00000000,0
1609153860000,0.00001619,0.00001619,0.00001619,0.00001619,0.00000000,1609153919999,0.00000000,0,0.00000000,0.00000000,0
1609153920000,0.00001619,0.00001619,0.00001619,0.00001619,0.00000000,1609153979999,0.00000000,0,0.00000000,0.00000000,0
1609153980000,0.00001619,0.00001619,0.00001619,0.00001619,0.00000000,1609154039999,0.00000000,0,0.00000000,0.00000000,0
1609154040000,0.00001619,0.00001619,0.00001619,0.00001619,0.00000000,1609154099999,0.00000000,0,0.00000000,0.00000000,0
1609154100000,0.00001619,0.00001619,0.00001619,0.00001619,0.00000000,1609154159999,0.00000000,0,0.00000000,0.00000000,0
1609154160000,0.00001623,0.00001623,0.00001623,0.00001623,74.00000000,1609154219999,0.00120102,1,0.00000000,0.00000000,0
1609154220000,0.00001623,0.00001623,0.00001623,0.00001623,0.00000000,1609154279999,0.00000000,0,0.00000000,0.00000000,0
1609154280000,0.00001623,0.00001623,0.00001623,0.00001623,0.00000000,1609154339999,0.00000000,0,0.00000000,0.00000000,0
1609154340000,0.00001623,0.00001623,0.00001623,0.00001623,0.00000000,1609154399999,0.00000000,0,0.00000000,0.00000000,0
1609154400000,0.00001623,0.00001623,0.00001623,0.00001623,0.00000000,1609154459999,0.00000000,0,0.00000000,0.00000000,0
1609154460000,0.00001623,0.00001623,0.00001623,0.00001623,0.00000000,1609154519999,0.00000000,0,0.00000000,0.00000000,0
1609154520000,0.00001625,0.00001625,0.00001625,0.00001625,33.00000000,1609154579999,0.00053625,1,0.00000000,0.00000000,0
1609154580000,0.00001625,0.00001625,0.00001625,0.00001625,0.00000000,1609154639999,0.00000000,0,0.00000000,0.00000000,0
1609154640000,0.00001625,0.00001625,0.00001625,0.00001625,0.00000000,1609154699999,0.00000000,0,0.00000000,0.00000000,0
1609154700000,0.00001625,0.00001625,0.00001625,0.00001625,0.00000000,1609154759999,0.00000000,0,0.00000000,0.00000000,0
1609154760000,0.00001625,0.00001625,0.00001625,0.00001625,0.00000000,1609154819999,0.00000000,0,0.00000000,0.00000000,0
1609154820000,0.00001625,0.00001625,0.00001625,0.00001625,0.00000000,1609154879999,0.00000000,0,0.00000000,0.00000000,0
1609154880000,0.00001625,0.00001625,0.00001625,0.00001625,0.00000000,1609154939999,0.00000000,0,0.00000000,0.00000000,0
1609154940000,0.00001625,0.00001625,0.00001625,0.00001625,0.00000000,1609154999999,0.00000000,0,0.00000000,0.00000000,0
1609155000000,0.00001625,0.00001625,0.00001625,0.00001625,0.00000000,1609155059999,0.00000000,0,0.00000000,0.00000000,0
1609155060000,0.00001625,0.00001625,0.00001625,0.00001625,0.00000000,1609155119999,0.00000000,0,0.00000000,0.00000000,0
1609155120000,0.00001625,0.00001625,0.00001625,0.00001625,0.00000000,1609155179999,0.00000000,0,0.00000000,0.00000000,0
